"label_no","genus","species","sex","year","month","day","country","county","city_town_village","specific_location","HW_mm","intertegular_distance_mm","FW_length_mm","tibia_length_mm","family","ecology","Source","interocular_distance_mm","location_string","latitude","longitude","full_name","mean_preflight_temp","sd_preflight_temp","max_preflight_monthly_mean","max_preflight_temp"
"IGproject1251","Hylaeus","hyalinatus","male",1969,6,24,"England","Devon","Wembury","",1.629,1.136,4.08,1.036,"Colletidae","cavity nester","OUMNH",NA,"Wembury, Devon, England",50.3287157,-4.0840935,"Hylaeus hyalinatus",14.6919200899635,0.851128461731431,15.5433064146934,19.170343553386
"IGproject1252","Hylaeus","hyalinatus","female",1960,7,23,"England","Suffolk","Westleton","",1.653,1.263,4.638,1.092,"Colletidae","cavity nester","OUMNH",NA,"Westleton, Suffolk, England",52.2649819,1.5753945,"Hylaeus hyalinatus",16.9478318106754,1.62812044476294,18.0404000730396,23.1224731678882
"IGproject1253","Hylaeus","hyalinatus","female",1970,7,7,"England","Devon","Bovey Tracey","Bovey Heathfield",1.688,1.296,4.513,1.094,"Colletidae","cavity nester","OUMNH",NA,"Bovey Heathfield, Bovey Tracey, Devon, England",50.5778633,-3.6644648,"Hylaeus hyalinatus",15.1100068271981,1.14100843695706,15.9291864504848,20.2235165549412
"IGproject1254","Hylaeus","hyalinatus","female",1972,7,27,"England","Cornwall","Coverack","Lowland Point",1.591,1.186,4.278,0.978,"Colletidae","cavity nester","OUMNH",NA,"Lowland Point, Coverack, Cornwall, England",50.035969,-5.07475249,"Hylaeus hyalinatus",15.0967598211655,2.10218581442588,16.6617628911386,20.8160750597137
"IGproject1255","Hylaeus","hyalinatus","male",1975,7,11,"England","Devon","Dartmouth","Coleton Fishacre",1.502,1.028,3.678,0.945,"Colletidae","cavity nester","OUMNH",NA,"Coleton Fishacre, Dartmouth, Devon, England",50.3470983,-3.5343188,"Hylaeus hyalinatus",14.8867349146951,0.789482431070396,15.4747903788848,19.2205124314207
"IGproject1256","Hylaeus","hyalinatus","female",1929,6,26,"England","Dorset","Portland","",1.668,1.261,4.501,1.105,"Colletidae","cavity nester","OUMNH",NA,"Portland, Dorset, England",50.5672516,-2.4472529,"Hylaeus hyalinatus",14.7679242002133,1.57434981261071,16.1098768320375,21.2358894246346
"IGproject1257","Hylaeus","hyalinatus","male",1950,6,7,"England","Devon","Yelverton","",1.437,1.024,3.662,0.888,"Colletidae","cavity nester","OUMNH",NA,"Yelverton, Devon, England",50.4929419,-4.0846742,"Hylaeus hyalinatus",15.8562515740221,1.17712672954586,16.8638988969262,21.737614323637
"IGproject1258","Hylaeus","hyalinatus","male",1963,6,22,"England","Dorset","Weymouth","",1.498,1.091,3.853,0.933,"Colletidae","cavity nester","OUMNH",NA,"Weymouth, Dorset, England",50.6096257,-2.4543424,"Hylaeus hyalinatus",14.0845153770385,0.836542944603973,14.6389932841636,18.8918139548128
"IGproject1259","Hylaeus","hyalinatus","female",1949,7,12,"England","Dorset","Weymouth","",1.674,1.318,4.494,1.092,"Colletidae","cavity nester","OUMNH",NA,"Weymouth, Dorset, England",50.6096257,-2.4543424,"Hylaeus hyalinatus",14.7391210001489,0.734607623193208,15.3613305386374,20.0112747540194
"IGproject1260","Hylaeus","hyalinatus","female",1960,7,23,"England","Suffolk","Westleton","",1.782,1.374,4.846,1.177,"Colletidae","cavity nester","OUMNH",NA,"Westleton, Suffolk, England",52.2649819,1.5753945,"Hylaeus hyalinatus",16.9478318106754,1.62812044476294,18.0404000730396,23.1224731678882
"IGproject1261","Hylaeus","hyalinatus","male",1974,6,20,"England","Devon","Bovey Tracey","Chudleigh Knighton Heath",1.598,1.165,4.167,0.968,"Colletidae","cavity nester","OUMNH",NA,"Chudleigh Knighton Heath, Bovey Tracey, Devon, England",50.58100978,-3.64619059,"Hylaeus hyalinatus",15.2861656601171,1.06902868159373,16.4619365530854,20.5395842098728
"IGproject1262","Hylaeus","hyalinatus","female",1972,7,30,"England","Cornwall","Coverack","",1.719,1.364,4.631,1.113,"Colletidae","cavity nester","OUMNH",NA,"Coverack, Cornwall, England",50.0224895,-5.0971985,"Hylaeus hyalinatus",15.0828049916086,2.10267829571561,16.647265068078,20.7692793956682
"IGproject1263","Hylaeus","hyalinatus","male",1929,6,26,"England","Dorset","Portland","",1.439,1.027,3.657,0.891,"Colletidae","cavity nester","OUMNH",NA,"Portland, Dorset, England",50.5672516,-2.4472529,"Hylaeus hyalinatus",14.7679242002133,1.57434981261071,16.1098768320375,21.2358894246346
"IGproject1264","Hylaeus","hyalinatus","female",1933,7,24,"England","Dorset","Swanage","South Haven Point",1.697,1.336,4.477,1.142,"Colletidae","cavity nester","OUMNH",NA,"South Haven Point, Swanage, Dorset, England",50.6787269,-1.94390688,"Hylaeus hyalinatus",15.910515798185,1.60474881757522,17.5601410009418,22.202590324789
"IGproject1265","Hylaeus","hyalinatus","male",1951,7,2,"England","Devon","Plymouth","",1.501,1.038,3.576,0.917,"Colletidae","cavity nester","OUMNH",NA,"Plymouth, Devon, England",50.4323453,-3.7065512,"Hylaeus hyalinatus",15.2684576287332,0.259683728404657,15.4827225399212,19.315861764783
"IGproject1266","Hylaeus","hyalinatus","female",1910,6,14,"England","Devon","Budleigh Salterton","",1.602,1.218,4.485,1.068,"Colletidae","cavity nester","OUMNH",NA,"Budleigh Salterton, Devon, England",50.6310504,-3.3299844,"Hylaeus hyalinatus",14.826906573726,1.94060195935236,16.486900260089,21.5880594831602
"IGproject1267","Hylaeus","hyalinatus","female",1953,9,1,"England","Devon","Torquay","",1.727,1.313,4.637,1.125,"Colletidae","cavity nester","OUMNH",NA,"Torquay, Devon, England",50.4652392,-3.5211361,"Hylaeus hyalinatus",15.7819387353253,1.38301006090397,16.8569663110205,21.1969850924832
"IGproject1268","Hylaeus","hyalinatus","male",1910,6,19,"England","Devon","Budleigh Salterton","",1.77,1.36,4.506,1.105,"Colletidae","cavity nester","OUMNH",NA,"Budleigh Salterton, Devon, England",50.6310504,-3.3299844,"Hylaeus hyalinatus",14.826906573726,1.94060195935236,16.486900260089,21.5880594831602
"IGproject1269","Hylaeus","hyalinatus","female",1910,6,5,"England","Devon","Budleigh Salterton","",1.526,1.146,4.225,1.025,"Colletidae","cavity nester","OUMNH",NA,"Budleigh Salterton, Devon, England",50.6310504,-3.3299844,"Hylaeus hyalinatus",14.826906573726,1.94060195935236,16.486900260089,21.5880594831602
"IGproject1270","Hylaeus","hyalinatus","female",1906,8,NA,"England","Cornwall","Polkerris","",1.655,1.266,4.522,1.035,"Colletidae","cavity nester","OUMNH",NA,"Polkerris, Cornwall, England",50.3381927,-4.6810647,"Hylaeus hyalinatus",15.2483665462957,1.24212613917137,16.6258541326081,20.0701996301246
"IGproject1271","Hylaeus","hyalinatus","female",1910,6,19,"England","Devon","Budleigh Salterton","",1.641,1.263,4.617,1.084,"Colletidae","cavity nester","OUMNH",NA,"Budleigh Salterton, Devon, England",50.6310504,-3.3299844,"Hylaeus hyalinatus",14.826906573726,1.94060195935236,16.486900260089,21.5880594831602
"IGproject1272","Hylaeus","hyalinatus","female",1910,6,19,"England","Devon","Budleigh Salterton","",1.757,1.338,4.85,1.162,"Colletidae","cavity nester","OUMNH",NA,"Budleigh Salterton, Devon, England",50.6310504,-3.3299844,"Hylaeus hyalinatus",14.826906573726,1.94060195935236,16.486900260089,21.5880594831602
"IGproject1273","Hylaeus","hyalinatus","male",1910,6,6,"England","Devon","Budleigh Salterton","",1.888,1.417,4.615,1.165,"Colletidae","cavity nester","OUMNH",NA,"Budleigh Salterton, Devon, England",50.6310504,-3.3299844,"Hylaeus hyalinatus",14.826906573726,1.94060195935236,16.486900260089,21.5880594831602
"IGproject1274","Hylaeus","hyalinatus","female",1901,7,NA,"England","Cornwall","Newquay","",1.648,1.315,4.428,1.112,"Colletidae","cavity nester","OUMNH",NA,"Newquay, Cornwall, England",50.4134414,-5.0848836,"Hylaeus hyalinatus",15.2108034669739,1.18389605586744,16.3166671385488,20.0533931728464
"IGproject1275","Hylaeus","hyalinatus","female",1898,7,NA,"Wales","Gwynedd","Criccieth","",1.653,1.301,4.574,1.08,"Colletidae","cavity nester","OUMNH",NA,"Criccieth, Gwynedd, Wales",52.9206106,-4.2332414,"Hylaeus hyalinatus",14.3296419247885,0.883112070430358,14.8613244449756,18.905247948327
"IGproject1276","Hylaeus","hyalinatus","male",1898,7,NA,"Wales","Gwynedd","Criccieth","",1.499,1.038,3.958,0.921,"Colletidae","cavity nester","OUMNH",NA,"Criccieth, Gwynedd, Wales",52.9206106,-4.2332414,"Hylaeus hyalinatus",14.3296419247885,0.883112070430358,14.8613244449756,18.905247948327
"IGproject1277","Hylaeus","hyalinatus","male",1903,7,20,"England","Dorset","Lyme Regis","",1.599,1.16,4.023,0.969,"Colletidae","cavity nester","OUMNH",NA,"Lyme Regis, Dorset, England",50.7252897,-2.934559,"Hylaeus hyalinatus",14.4494839403844,1.02630178390367,15.0947042552986,19.9216911273388
"IGproject1278","Hylaeus","hyalinatus","male",1901,7,NA,"England","Cornwall","Newquay","",1.65,1.203,4.1,1.016,"Colletidae","cavity nester","OUMNH",NA,"Newquay, Cornwall, England",50.4134414,-5.0848836,"Hylaeus hyalinatus",15.2108034669739,1.18389605586744,16.3166671385488,20.0533931728464
"IGproject1279","Hylaeus","hyalinatus","male",1904,7,NA,"England","Dorset","Lyme Regis","",1.432,1.045,3.937,0.929,"Colletidae","cavity nester","OUMNH",NA,"Lyme Regis, Dorset, England",50.7252897,-2.934559,"Hylaeus hyalinatus",14.2441211867508,1.26279249642224,15.3581638166614,20.0051358635326
"IGproject1280","Hylaeus","hyalinatus","female",1901,7,NA,"England","Cornwall","Newquay","",1.754,1.347,4.752,1.141,"Colletidae","cavity nester","OUMNH",NA,"Newquay, Cornwall, England",50.4134414,-5.0848836,"Hylaeus hyalinatus",15.2108034669739,1.18389605586744,16.3166671385488,20.0533931728464
"IGproject1281","Hylaeus","hyalinatus","male",1908,7,6,"England","Dorset","Swanage","",1.708,1.255,4.186,1.024,"Colletidae","cavity nester","OUMNH",NA,"Swanage, Dorset, England",50.6086976,-1.9571971,"Hylaeus hyalinatus",14.2850981622022,1.17164906108176,15.1292736383205,19.5289278798517
"IGproject1282","Hylaeus","hyalinatus","female",1915,7,18,"England","Surrey","Cobham","",1.638,1.233,4.42,1.034,"Colletidae","cavity nester","OUMNH",NA,"Cobham, Surrey, England",51.3300079,-0.4120821,"Hylaeus hyalinatus",16.1414119708226,1.01706819625089,16.8685381681437,22.2831452852066
"IGproject1283","Hylaeus","hyalinatus","male",1904,7,NA,"England","Dorset","Lyme Regis","",1.518,1.034,3.756,0.95,"Colletidae","cavity nester","OUMNH",NA,"Lyme Regis, Dorset, England",50.7252897,-2.934559,"Hylaeus hyalinatus",14.2441211867508,1.26279249642224,15.3581638166614,20.0051358635326
"IGproject1284","Hylaeus","hyalinatus","female",1904,7,NA,"England","Dorset","Lyme Regis","",1.653,1.232,4.506,1.103,"Colletidae","cavity nester","OUMNH",NA,"Lyme Regis, Dorset, England",50.7252897,-2.934559,"Hylaeus hyalinatus",14.2441211867508,1.26279249642224,15.3581638166614,20.0051358635326
"IGproject1285","Hylaeus","hyalinatus","male",1903,7,20,"England","Dorset","Lyme Regis","",1.5,1.051,3.963,0.989,"Colletidae","cavity nester","OUMNH",NA,"Lyme Regis, Dorset, England",50.7252897,-2.934559,"Hylaeus hyalinatus",14.4494839403844,1.02630178390367,15.0947042552986,19.9216911273388
"IGproject1286","Hylaeus","hyalinatus","female",1928,8,27,"England","Norfolk","Horning","",1.747,1.246,5.191,1.184,"Colletidae","cavity nester","OUMNH",NA,"Horning, Norfolk, England",52.7004507,1.4898384,"Hylaeus hyalinatus",14.9952718580926,1.80859630370833,16.3867351882663,20.3752678039796
"IGproject1287","Hylaeus","hyalinatus","female",1922,8,8,"England","Oxfordshire","Tubney","",1.695,1.306,4.584,1.067,"Colletidae","cavity nester","OUMNH",NA,"Tubney, Oxfordshire, England",51.6852443,-1.3699399,"Hylaeus hyalinatus",16.4458321250922,2.10290750507948,18.7936190889384,25.8176134350702
"IGproject1288","Hylaeus","hyalinatus","female",1922,8,15,"England","Oxfordshire","Stanton Harcourt","",1.581,1.24,4.601,1.023,"Colletidae","cavity nester","OUMNH",NA,"Stanton Harcourt, Oxfordshire, England",51.7514273,-1.3921381,"Hylaeus hyalinatus",16.4942824631206,2.13381013051962,18.879100702721,25.8244030963768
"IGproject1289","Hylaeus","hyalinatus","female",1922,8,8,"England","Oxfordshire","Tubney","",1.565,1.236,4.63,1.028,"Colletidae","cavity nester","OUMNH",NA,"Tubney, Oxfordshire, England",51.6852443,-1.3699399,"Hylaeus hyalinatus",16.4458321250922,2.10290750507948,18.7936190889384,25.8176134350702
"IGproject1290","Hylaeus","hyalinatus","male",1992,6,14,"England","Devon","","Prawle Point",1.64,1.152,4.103,0.987,"Colletidae","cavity nester","OUMNH",NA,"Prawle Point, Devon, England",50.29001117,-3.719882932,"Hylaeus hyalinatus",14.8441329001717,2.26789634514868,16.4864774710839,20.743777480961
"IGproject1291","Hylaeus","hyalinatus","male",1992,6,14,"England","Devon","","Prawle Point",1.607,1.131,4.012,1.013,"Colletidae","cavity nester","OUMNH",NA,"Prawle Point, Devon, England",50.29001117,-3.719882932,"Hylaeus hyalinatus",14.8441329001717,2.26789634514868,16.4864774710839,20.743777480961
"IGproject1292","Hylaeus","hyalinatus","male",1988,7,20,"Wales","Pembrokeshire","Stackpole","",1.634,1.156,3.909,1.024,"Colletidae","cavity nester","OUMNH",NA,"Stackpole, Pembrokeshire, Wales",51.6304465,-4.9147282,"Hylaeus hyalinatus",13.9139943538547,1.73782314510635,14.9872771735776,18.677514331837
"IGproject1293","Hylaeus","hyalinatus","male",1989,6,15,"England","Devon","Braunton","Braunton Burrows",1.602,1.606,4.115,1.024,"Colletidae","cavity nester","OUMNH",NA,"Braunton Burrows, Braunton, Devon, England",51.0930822,-4.2087025,"Hylaeus hyalinatus",13.591617960842,0.395423549804601,13.8334131163664,17.8607554164506
"IGproject1294","Hylaeus","hyalinatus","female",1992,6,7,"England","Oxfordshire","Oxford","",1.637,1.248,4.364,1.019,"Colletidae","cavity nester","OUMNH",NA,"Oxford, Oxfordshire, England",51.7520131,-1.2578499,"Hylaeus hyalinatus",15.6575629540373,3.01693650081869,17.4395191905446,22.9069383254574
"IGproject1295","Hylaeus","hyalinatus","female",1984,7,13,"England","Kent","","Lydd Ranges",1.553,1.15,3.909,0.988,"Colletidae","cavity nester","OUMNH",NA,"Lydd Ranges, Kent, England",50.9298725,0.8684773,"Hylaeus hyalinatus",17.5404177946865,2.00808733617153,19.2798116764238,24.222639109374
"IGproject1296","Hylaeus","hyalinatus","female",1984,7,13,"England","Kent","","Lydd Ranges",1.726,1.315,4.514,1.09,"Colletidae","cavity nester","OUMNH",NA,"Lydd Ranges, Kent, England",50.9298725,0.8684773,"Hylaeus hyalinatus",17.5404177946865,2.00808733617153,19.2798116764238,24.222639109374
"IGproject1297","Hylaeus","hyalinatus","female",1984,7,13,"England","Kent","","Lydd Ranges",1.563,1.182,4.101,1.017,"Colletidae","cavity nester","OUMNH",NA,"Lydd Ranges, Kent, England",50.9298725,0.8684773,"Hylaeus hyalinatus",17.5404177946865,2.00808733617153,19.2798116764238,24.222639109374
"IGproject1298","Hylaeus","hyalinatus","male",1984,7,13,"England","Kent","","Lydd Ranges",1.346,0.911,3.288,0.821,"Colletidae","cavity nester","OUMNH",NA,"Lydd Ranges, Kent, England",50.9298725,0.8684773,"Hylaeus hyalinatus",17.5404177946865,2.00808733617153,19.2798116764238,24.222639109374
"IGproject1299","Hylaeus","hyalinatus","male",1984,7,13,"England","Kent","","Lydd Ranges",1.478,0.99,3.647,0.899,"Colletidae","cavity nester","OUMNH",NA,"Lydd Ranges, Kent, England",50.9298725,0.8684773,"Hylaeus hyalinatus",17.5404177946865,2.00808733617153,19.2798116764238,24.222639109374
"IGproject1300","Hylaeus","hyalinatus","female",1984,7,13,"England","Kent","","Lydd Ranges",1.678,1.264,4.354,0.979,"Colletidae","cavity nester","OUMNH",NA,"Lydd Ranges, Kent, England",50.9298725,0.8684773,"Hylaeus hyalinatus",17.5404177946865,2.00808733617153,19.2798116764238,24.222639109374
"IGproject1301","Hylaeus","communis","male",1904,7,NA,"England","Dorset","Lyme Regis","",1.41,1.035,4.06,0.924,"Colletidae","cavity nester","OUMNH",NA,"Lyme Regis, Dorset, England",50.7252897,-2.934559,"Hylaeus communis",14.2441211867508,1.26279249642224,15.3581638166614,20.0051358635326
"IGproject1302","Hylaeus","communis","female",1915,6,NA,"England","Cambridgeshire","Wicken","",1.68,1.309,4.922,1.057,"Colletidae","cavity nester","OUMNH",NA,"Wicken, Cambridgeshire, England",52.3126328,0.2994755,"Hylaeus communis",15.9495632861492,1.28060278909261,16.8077844777596,22.3906901796266
"IGproject1303","Hylaeus","communis","male",1904,7,NA,"England","Dorset","Lyme Regis","",1.488,1.03,4.164,0.906,"Colletidae","cavity nester","OUMNH",NA,"Lyme Regis, Dorset, England",50.7252897,-2.934559,"Hylaeus communis",14.2441211867508,1.26279249642224,15.3581638166614,20.0051358635326
"IGproject1304","Hylaeus","communis","male",1904,7,NA,"England","Dorset","Lyme Regis","",1.437,1.087,4.034,0.894,"Colletidae","cavity nester","OUMNH",NA,"Lyme Regis, Dorset, England",50.7252897,-2.934559,"Hylaeus communis",14.2441211867508,1.26279249642224,15.3581638166614,20.0051358635326
"IGproject1305","Hylaeus","communis","male",1953,6,26,"England","Devon","Braunton","Braunton Burrows",1.623,1.262,4.689,1.03,"Colletidae","cavity nester","OUMNH",NA,"Braunton Burrows, Braunton, Devon, England",51.0930822,-4.2087025,"Hylaeus communis",14.333626038445,1.37328538056197,15.3170808907691,18.9466847710835
"IGproject1306","Hylaeus","communis","female",1905,7,23,"England","Dorset","Lyme Regis","",1.611,1.232,4.748,0.996,"Colletidae","cavity nester","OUMNH",NA,"Lyme Regis, Dorset, England",50.7252897,-2.934559,"Hylaeus communis",15.1568190997891,1.70310785499216,16.8189131056436,21.4640346214003
"IGproject1307","Hylaeus","communis","female",1897,7,20,"England","Berkshire","Reading","Sulhamstead Park",1.615,1.369,4.695,1.036,"Colletidae","cavity nester","OUMNH",NA,"Sulhamstead Park, Reading, Berkshire, England",51.41681285,-1.09530783,"Hylaeus communis",15.8106859685235,1.16404901091015,16.8152283631874,22.858915645173
"IGproject1308","Hylaeus","communis","female",1897,8,7,"England","Berkshire","Reading","Sulhamstead Park",1.677,1.323,4.568,1.145,"Colletidae","cavity nester","OUMNH",NA,"Sulhamstead Park, Reading, Berkshire, England",51.41681285,-1.09530783,"Hylaeus communis",15.8106859685235,1.16404901091015,16.8152283631874,22.858915645173
"IGproject1309","Hylaeus","communis","female",1902,8,27,"England","Norfolk","Wroxham","",1.514,1.138,4.263,0.941,"Colletidae","cavity nester","OUMNH",NA,"Wroxham, Norfolk, England",52.7065382,1.4036015,"Hylaeus communis",15.6644695286207,1.70765721275597,16.8386445236403,21.4123230512325
"IGproject1310","Hylaeus","communis","female",1902,8,27,"England","Norfolk","Wroxham","",1.543,1.158,4.425,1.004,"Colletidae","cavity nester","OUMNH",NA,"Wroxham, Norfolk, England",52.7065382,1.4036015,"Hylaeus communis",15.6644695286207,1.70765721275597,16.8386445236403,21.4123230512325
"IGproject1311","Hylaeus","communis","female",1902,8,27,"England","Norfolk","Wroxham","",1.622,1.235,4.592,1.006,"Colletidae","cavity nester","OUMNH",NA,"Wroxham, Norfolk, England",52.7065382,1.4036015,"Hylaeus communis",15.6644695286207,1.70765721275597,16.8386445236403,21.4123230512325
"IGproject1312","Hylaeus","communis","female",1902,9,5,"England","Norfolk","Wroxham","",1.822,1.278,5.303,1.192,"Colletidae","cavity nester","OUMNH",NA,"Wroxham, Norfolk, England",52.7065382,1.4036015,"Hylaeus communis",15.6644695286207,1.70765721275597,16.8386445236403,21.4123230512325
"IGproject1313","Hylaeus","communis","female",1953,8,6,"England","Devon","Bovey Tracey","Chudleigh Knighton Heath",1.559,1.201,4.371,0.987,"Colletidae","cavity nester","OUMNH",NA,"Chudleigh Knighton Heath, Bovey Tracey, Devon, England",50.58100978,-3.64619059,"Hylaeus communis",15.4171875031297,1.36199566393929,16.5047666333239,20.8981680728883
"IGproject1314","Hylaeus","communis","female",1948,7,17,"England","Dorset","Witchampton","",1.692,1.357,5.052,1.096,"Colletidae","cavity nester","OUMNH",NA,"Witchampton, Dorset, England",50.8579978,-2.0168718,"Hylaeus communis",16.988433032735,1.97027827248221,19.045591659168,25.5556714921175
"IGproject1315","Hylaeus","communis","female",1948,8,31,"England","Oxfordshire","Oxford","Hinksey",1.685,1.344,5.015,1.069,"Colletidae","cavity nester","OUMNH",NA,"Hinksey, Oxford, Oxfordshire, England",51.7363525,-1.2575581,"Hylaeus communis",17.1625015832209,1.66583374921906,18.7963233787449,25.7049225303313
"IGproject1316","Hylaeus","communis","female",1942,8,9,"England","Berkshire","Calcot","",1.635,1.247,4.571,0.994,"Colletidae","cavity nester","OUMNH",NA,"Calcot, Berkshire, England",51.441795,-1.0520249,"Hylaeus communis",15.8172643706852,1.54484929899293,17.5709522308959,23.46152229726
"IGproject1317","Hylaeus","communis","male",1941,8,2,"England","Berkshire","Calcot","",1.55,1.17,4.14,0.917,"Colletidae","cavity nester","OUMNH",NA,"Calcot, Berkshire, England",51.441795,-1.0520249,"Hylaeus communis",15.8110833651048,0.737570649782744,16.4669380799258,22.8365719833314
"IGproject1318","Hylaeus","communis","female",1942,8,6,"England","Berkshire","Calcot","",1.616,1.287,4.736,1.063,"Colletidae","cavity nester","OUMNH",NA,"Calcot, Berkshire, England",51.441795,-1.0520249,"Hylaeus communis",15.8172643706852,1.54484929899293,17.5709522308959,23.46152229726
"IGproject1319","Hylaeus","communis","female",1942,9,2,"England","Berkshire","Calcot","",1.664,1.312,4.711,1.074,"Colletidae","cavity nester","OUMNH",NA,"Calcot, Berkshire, England",51.441795,-1.0520249,"Hylaeus communis",15.8172643706852,1.54484929899293,17.5709522308959,23.46152229726
"IGproject1320","Hylaeus","communis","male",1976,NA,NA,"England","Oxfordshire","Oxford","30 Cope Close",1.517,1.142,4.212,0.916,"Colletidae","cavity nester","OUMNH",NA,"30 Cope Close, Oxford, Oxfordshire, England",51.74787238,-1.298262636,"Hylaeus communis",16.9963397242423,2.14808737928331,18.7558146191642,24.6624041246884
"IGproject1321","Hylaeus","communis","female",1978,8,19,"England","Oxfordshire","Abingdon","Dry Sandford Pit",1.482,1.117,4.266,0.949,"Colletidae","cavity nester","OUMNH",NA,"Dry Sandford Pit, Abingdon, Oxfordshire, England",51.69478825,-1.32635399,"Hylaeus communis",14.2358611723885,2.12169128305443,15.763028329546,20.7001837650183
"IGproject1322","Hylaeus","communis","male",1976,NA,NA,"England","Oxfordshire","Oxford","30 Cope Close",1.437,1.053,3.946,0.904,"Colletidae","cavity nester","OUMNH",NA,"30 Cope Close, Oxford, Oxfordshire, England",51.74787238,-1.298262636,"Hylaeus communis",16.9963397242423,2.14808737928331,18.7558146191642,24.6624041246884
"IGproject1323","Hylaeus","communis","male",1976,NA,NA,"England","Oxfordshire","Oxford","30 Cope Close",1.397,0.992,3.821,0.885,"Colletidae","cavity nester","OUMNH",NA,"30 Cope Close, Oxford, Oxfordshire, England",51.74787238,-1.298262636,"Hylaeus communis",16.9963397242423,2.14808737928331,18.7558146191642,24.6624041246884
"IGproject1324","Hylaeus","communis","female",1976,NA,NA,"England","Oxfordshire","Oxford","30 Cope Close",1.692,1.322,4.61,1.093,"Colletidae","cavity nester","OUMNH",NA,"30 Cope Close, Oxford, Oxfordshire, England",51.74787238,-1.298262636,"Hylaeus communis",16.9963397242423,2.14808737928331,18.7558146191642,24.6624041246884
"IGproject1325","Hylaeus","communis","female",1976,NA,NA,"England","Oxfordshire","Oxford","30 Cope Close",1.526,1.186,4.527,0.961,"Colletidae","cavity nester","OUMNH",NA,"30 Cope Close, Oxford, Oxfordshire, England",51.74787238,-1.298262636,"Hylaeus communis",16.9963397242423,2.14808737928331,18.7558146191642,24.6624041246884
"IGproject1326","Hylaeus","communis","female",1968,9,7,"England","Hertfordshire","Harpenden","Hatching Green",1.53,1.178,4.6,0.987,"Colletidae","cavity nester","OUMNH",NA,"Hatching Green, Harpenden, Hertfordshire, England",51.8034314,-0.3580286,"Hylaeus communis",15.6716461947874,1.74531670698786,17.3073325321605,22.4005398593622
"IGproject1327","Hylaeus","communis","female",1968,8,12,"England","Hertfordshire","","Gustard Wood",1.671,1.328,4.87,1.095,"Colletidae","cavity nester","OUMNH",NA,"Gustard Wood, Hertfordshire, England",51.8337966,-0.2991411,"Hylaeus communis",15.727289784489,1.76280324122271,17.3741624064853,22.5300078970051
"IGproject1328","Hylaeus","communis","male",1968,7,24,"England","Hertfordshire","Harpenden","Rothamsted Lodge",1.376,0.969,3.838,0.815,"Colletidae","cavity nester","OUMNH",NA,"Rothamsted Lodge, Harpenden, Hertfordshire, England",51.80575486,-0.35908417,"Hylaeus communis",15.6715029723469,1.74610910161081,17.3074416241091,22.4022541845206
"IGproject1329","Hylaeus","communis","male",1969,6,11,"England","Hertfordshire","Harpenden","Hatching Green",1.358,0.926,3.541,0.821,"Colletidae","cavity nester","OUMNH",NA,"Hatching Green, Harpenden, Hertfordshire, England",51.8034314,-0.3580286,"Hylaeus communis",15.0672724558799,0.282883049001246,15.3214723407285,19.3572249763603
"IGproject1330","Hylaeus","communis","male",1930,7,5,"England","Dorset","Dorchester","Oakerswood",1.512,1.148,4.277,0.924,"Colletidae","cavity nester","OUMNH",NA,"Oakerswood, Dorchester, Dorset, England",50.71946655,-2.268240605,"Hylaeus communis",14.7080635824162,1.47030546868927,15.8396912553828,20.9868159264365
"IGproject1331","Hylaeus","communis","male",1989,6,24,"England","Wiltshire","Swindon","",1.508,1.086,4.367,0.961,"Colletidae","cavity nester","OUMNH",NA,"Swindon, Wiltshire, England",51.6057801,-1.841922,"Hylaeus communis",14.6806858622169,0.375242338339873,15.0908384675379,19.7217817549213
"IGproject1332","Hylaeus","communis","male",1989,5,19,"England","Wiltshire","Swindon","Coate Water Country Park",1.468,1.101,4.107,0.932,"Colletidae","cavity nester","OUMNH",NA,"Coate Water Country Park, Swindon, Wiltshire, England",51.53925894,-1.74822582,"Hylaeus communis",14.5976635706028,0.416166132366178,15.0531487326868,19.7722352431242
"IGproject1333","Hylaeus","communis","female",1989,6,24,"England","Wiltshire","Swindon","",1.707,1.37,4.865,1.064,"Colletidae","cavity nester","OUMNH",NA,"Swindon, Wiltshire, England",51.6057801,-1.841922,"Hylaeus communis",14.6806858622169,0.375242338339873,15.0908384675379,19.7217817549213
"IGproject1334","Hylaeus","communis","female",1989,6,24,"England","Wiltshire","Swindon","",1.561,1.218,4.44,0.977,"Colletidae","cavity nester","OUMNH",NA,"Swindon, Wiltshire, England",51.6057801,-1.841922,"Hylaeus communis",14.6806858622169,0.375242338339873,15.0908384675379,19.7217817549213
"IGproject1335","Hylaeus","communis","male",1987,6,14,"England","Kent","Aylesford","",1.62,1.25,4.567,1.016,"Colletidae","cavity nester","OUMNH",NA,"Aylesford, Kent, England",51.3093091,0.4867332,"Hylaeus communis",15.600849462947,1.26376120131153,17.0531694747625,21.7163293083352
"IGproject1336","Hylaeus","communis","female",1984,8,18,"England","Kent","Penden Heath","",1.521,1.164,4.424,0.939,"Colletidae","cavity nester","OUMNH",NA,"Penden Heath, Kent, England",51.288118,0.531168422,"Hylaeus communis",17.4937487587676,2.25006257486492,19.6094073445569,25.3242763999594
